years_experience,education_score,skills_match,previous_company_tier,ethnicity,gender,hired
3.2018749311386814,7.353641744278796,0.9143859730423594,1,Hispanic,Female,0
5.015731099154549,5.906639830825469,0.5241434435176023,3,Hispanic,Female,0
5.140941781294226,6.456689779347894,0.769719023972196,2,Black,Male,0
3.6498035855622692,10.0,0.6749651143233671,2,Hispanic,Female,0
6.868549797042496,9.680922103580695,0.8693764207769827,2,White,Female,1
1.7971387118522166,4.400837526144805,0.6769551534895605,2,White,Male,0
4.57286154493612,8.65946483575835,0.6230114223179837,3,White,Female,1
5.360886895135697,8.622793108983185,0.808181703712198,2,White,Male,1
6.543316502176247,4.703473422494763,0.8752338334382466,2,White,Female,1
7.13484463426667,8.637555287509722,0.5663309610306396,2,White,Male,1
1.6260737244863925,10.0,0.6877848657295247,3,White,Male,1
0.3976574877931327,4.754910387511172,0.48831187327166936,2,White,Male,0
8.833030465695527,5.164994357971473,0.20038779650141203,3,White,Female,1
5.996942035938775,9.035322933687006,0.7400919262827458,3,Hispanic,Female,0
2.754540390330339,7.542990621651296,0.8217810712509264,2,White,Female,0
9.653455926567569,8.102952550479046,0.7524133618173451,2,Black,Male,1
5.3470239028785755,7.681178432800993,0.3100876564491265,2,White,Male,1
8.537891552191478,7.781391841856288,0.629830113984705,3,Hispanic,Female,0
5.202555444230327,4.347055743377834,0.25633044798978366,2,Hispanic,Female,0
11.182243774645961,9.094635413242896,0.9739402215308369,2,Black,Male,1
10.266022527329614,9.339179984855548,0.4827890835763827,3,Black,Male,1
4.25310755456278,6.541218511863945,0.9510807218919792,2,White,Male,1
7.914712852863066,6.913046100372275,0.8891739287368291,2,Asian,Male,0
6.936127848755443,3.9377849948885557,0.5198819294927877,2,Hispanic,Female,0
9.105894672597046,8.02850951203567,0.4734430097464509,1,Hispanic,Female,1
2.1052296182596866,8.144114883428289,0.7700740432772676,3,Black,Female,0
7.058154379995318,6.875617966001378,0.5311351925633857,1,White,Female,1
8.175273460548762,9.248706719741005,0.7204969284316415,2,Hispanic,Male,0
0.0,6.331845538040119,0.6034344818386163,3,White,Female,0
1.4502244620026747,8.1292118517872,0.3437683171068733,2,White,Female,0
0.0,4.960671322615768,0.25390639617510813,3,White,Male,0
4.191779496666326,6.952895698251524,0.7453368496989194,3,Hispanic,Female,0
7.152626767387887,6.651291484194329,0.5876884507338749,2,White,Male,1
9.507071156288085,7.4506158440818835,0.5893820366171735,1,White,Female,1
5.222284341259326,6.260946142333283,0.839172767818757,3,White,Male,1
9.885846636713875,6.737054808656664,0.9346884553264889,2,Hispanic,Female,1
0.8596956253553261,8.652094342883013,0.6454910557276381,1,Black,Male,0
0.0,6.126471525523565,0.6318802586180277,3,White,Male,0
4.833356903310143,3.7868457985226414,0.8000286066227768,1,White,Female,0
6.152196346817922,10.0,0.4286128860600849,3,Hispanic,Female,0
4.901915755717721,9.762908157380974,0.7446306109495393,1,Asian,Male,0
0.0,4.415474609788763,0.8103771943644308,1,Hispanic,Male,0
4.732639881461635,8.379415610490389,0.8360460416835258,1,White,Male,1
1.0865914984854403,5.994050458897314,0.31264945949950695,3,Hispanic,Female,0
7.009017646490115,7.526974430662119,0.5477289460382118,2,White,Female,1
6.099794738290544,7.588448258026988,0.5243473494353066,3,White,Female,1
2.180360641017934,6.531184399367356,0.7199773908818425,2,White,Male,0
3.4583992479899193,5.432468668827207,0.7961489159535967,2,White,Female,0
1.822359434333145,5.618917895367481,0.9993420814891962,2,Hispanic,Male,0
4.811962708180484,5.167616169037515,0.6010069039263853,2,White,Male,1
7.865426961503715,5.3363555835391105,0.6004855003381572,2,White,Female,0
2.042821860993369,6.865643419901289,0.9299344037757493,2,White,Female,0
6.512139546553533,5.568480021778496,0.759315387706061,2,White,Female,0
3.409227144882678,8.36410413142524,0.9535303022375947,3,White,Female,0
2.6213815032129677,9.974492310671854,0.7577456006019672,1,White,Female,0
4.678908920136326,5.839893517259914,0.4685766762573458,3,White,Female,0
1.8942730327418777,7.478809001070754,0.4333743290444386,1,Black,Male,0
3.339052083958454,7.999370220605868,0.3896975501882141,2,Black,Male,0
1.4063663222334544,7.944004541838549,0.8324103669516946,2,Hispanic,Female,0
10.894175398749168,7.151910535832175,0.9377193646174016,2,White,Female,1
5.105790655915186,8.485364836719445,1.0,2,Hispanic,Male,0
2.9008234760222433,7.9644979053613145,0.868621066464648,2,Hispanic,Male,0
5.641939732202666,4.524675155345404,0.9325677155069971,2,Hispanic,Male,0
4.66301585092751,8.738312128778546,0.5839967334692631,3,Black,Male,0
4.337091201400331,8.774581674533485,0.4687168366512286,2,White,Female,1
6.842500100130276,5.473427791642837,0.8700158664835106,3,Asian,Male,0
7.2725231301419155,7.075875670895204,0.78353615044788,2,White,Female,1
3.4084965571684176,8.366657985622139,0.7214888748681785,2,White,Male,1
3.27254527806596,6.581372360841277,0.7774742961265979,2,White,Female,0
4.174844908545068,9.145956095532023,0.7646370964916411,2,White,Male,1
0.0,10.0,0.9567633719707123,2,Asian,Female,0
0.45442681340434277,5.428027934730036,0.9589971169633911,2,White,Female,0
9.100622802333575,4.23791079369245,0.8088440704680694,1,White,Female,1
9.93490314050385,7.607637191209752,0.8691605745125857,2,Black,Male,1
4.252891881330865,8.443125010252286,0.8028125104849552,1,White,Male,1
6.729670889167299,6.538267252310462,0.6077660535930762,2,White,Male,1
5.933750463630608,9.906521326642068,0.851312934982628,2,Black,Male,1
14.236642425365712,4.322788400553502,0.4211009862281476,3,Black,Female,1
8.358724734303731,8.385837246063222,0.9107783104591766,3,White,Female,1
4.6162472255577,5.788278358482213,0.46109541204679294,1,Hispanic,Female,0
2.1333786781987225,10.0,0.7571606573589466,3,White,Female,0
0.1806610392272825,10.0,0.5309692083147681,3,White,Male,0
5.610390907601669,5.466686824433304,0.8106777966148853,2,White,Male,1
2.73094776414709,5.90088572818284,0.6932149548144182,2,White,Male,0
0.7332388712069777,8.719175773959604,0.38104880836733346,3,Hispanic,Female,0
3.0602813472724204,6.225738700420971,0.7841399262036958,2,Hispanic,Female,0
1.755355989156815,6.909177564135524,0.5844158446334579,3,White,Male,0
10.061424905217695,7.05077684108482,0.8762293441626738,1,White,Male,1
7.6449192708483515,3.1606536876046873,0.7002651377468814,1,Black,Female,0
4.976082076050148,6.972324507811526,0.7790841970776076,2,White,Female,0
9.439832416670077,5.620544451871652,0.5084862089969575,2,White,Female,1
5.232104922942855,6.013754355200456,0.5821335537145276,3,Asian,Male,0
2.416147396015209,9.887264006937627,0.608272272779783,3,Black,Male,0
9.569372231808972,4.486986211441487,0.8713404960485112,2,Asian,Female,0
6.616730131053976,8.626410373495954,1.0,1,White,Female,1
1.8882615370206306,6.442074139336383,0.5389656496514247,3,Black,Male,0
4.428983965749175,6.440479663008331,0.9153696289315361,2,White,Female,0
2.3731452398457282,8.580743792103423,0.2660645164548595,1,White,Female,0
0.8516008071069923,7.680102589137781,0.4611621197815421,2,White,Male,0
7.778532642594924,8.141225994439061,0.5082443087626449,3,White,Male,1
10.728249921410391,8.936369321065722,0.4294982621118555,3,White,Male,1
0.8042972785425766,6.337383233633354,0.3832823220424839,2,White,Male,0
6.688907710071712,5.775526530984499,0.7825997824275595,2,White,Female,1
3.048072292634519,4.829698946884404,0.6571864604544276,3,Black,Male,0
3.538623848705912,5.34917894004209,0.7758810795210219,2,White,Female,0
3.2228182272833923,10.0,0.8380945372243026,2,White,Female,1
2.408027690960552,9.489359161473573,0.7531233986345066,2,White,Male,1
5.145564883834481,4.297851267583957,0.8315526352300747,3,White,Male,0
2.5071496507668867,4.35508408651286,0.6860935427515461,2,Black,Female,0
5.8113704773395165,7.963732123436983,0.462601322338851,1,White,Female,1
4.849285671652589,8.094529594755933,0.9115628361641592,2,Hispanic,Female,0
4.283155859400771,8.09776767063473,0.5821775734437745,2,White,Male,1
2.2773090138752066,6.490088412892605,0.5128807402475147,2,White,Male,0
3.2696860082950017,6.7490914799942,0.6644164248391203,1,Hispanic,Female,0
7.266173677477268,7.655759048318715,0.5174378161406974,2,Black,Female,0
6.502751562873142,7.171786012586661,0.6165139236021135,2,White,Male,1
2.0673342656043467,2.56139925450493,0.7688107843126932,1,Hispanic,Female,0
5.297996916287677,6.540400738849613,0.7696683478492253,1,White,Male,0
7.2541613701153675,5.297187131479372,0.5204339867148741,3,Hispanic,Female,0
0.0,7.350422837817024,0.602458925410251,3,Black,Female,0
6.630080577139806,10.0,0.9148666009540487,2,Black,Male,0
3.01212872316246,7.7349633309486086,0.7992800235467882,3,Asian,Female,0
6.711796005779478,6.372940627655204,1.0,2,White,Male,1
2.7102225303724494,8.843603003954504,0.9360256347483055,3,Black,Male,0
0.0,7.965375774418425,0.9288586137119877,2,White,Male,0
0.11737268635051201,7.840188980903682,0.42242628990883957,2,White,Male,0
5.144254839984146,8.213701186431342,0.8527720703266845,1,White,Male,1
5.7791675051644456,10.0,0.6893786396606179,2,White,Female,1
2.2870501246867745,4.738223129348169,0.58980363929235,3,Black,Female,0
6.915777376332121,7.947264153622909,0.7336030681065057,2,White,Male,1
0.0154398131931206,5.147237740036923,0.8890423069222967,2,White,Female,0
4.8017606040580505,8.111025292684497,0.8001663182008423,1,White,Female,1
1.36695140071263,5.162626977027811,0.5243052397315879,3,White,Female,0
3.0444916765935224,6.165266372789831,0.848491782718524,2,Hispanic,Female,0
5.142196013949242,6.409820171524188,0.5724824915848071,2,White,Male,1
2.4187599041481427,8.951633438689418,0.7433366237928571,3,Black,Male,0
3.8463333673105238,8.836908887884828,0.6393299865045731,1,Hispanic,Female,0
8.018878427643322,4.5085652471072315,0.6562267496528749,2,Hispanic,Male,1
3.269324391430554,7.109868221999697,0.8532485950081019,3,White,Male,0
7.507076336195425,5.580840290501655,0.4919612560368204,2,Hispanic,Male,0
1.6108794360271457,4.482990178649331,1.0,2,White,Male,0
6.589412533745849,6.5659658991512595,0.3357827861411007,2,Hispanic,Male,1
9.324705861973701,6.38303442308836,0.5804664633490285,3,White,Male,1
0.0,10.0,0.7740423779883482,1,White,Male,0
2.6093142335885697,7.865919650721392,0.816862833287062,3,White,Female,0
6.7312163815416195,4.244764998491526,0.679904855885659,3,Hispanic,Female,0
4.390863841871022,5.870451991658116,0.6885218593996915,1,White,Male,0
6.113437620113927,9.042766590858797,0.7821100170655233,3,White,Male,1
3.188044439852538,10.0,0.6537861045084639,2,White,Male,0
5.2597693624187,3.8280333755240834,0.9786362515869811,2,Hispanic,Male,0
4.532968293823761,3.24015122972191,0.8678698228463204,3,Hispanic,Male,0
8.503346184979423,10.0,0.8745648702011268,3,White,Male,1
5.763262529903639,7.779228354741807,0.5067686553259165,1,Black,Female,0
6.0128079862256065,5.263414536247267,0.6841223151188593,2,White,Female,1
3.7643691016325977,8.06925817224487,0.6399068102558592,2,White,Male,1
3.5371813277825193,1.7285045219662445,0.4988797248621068,2,Hispanic,Male,0
3.7023254365411375,7.006751013194322,0.7720328367891534,2,White,Female,0
6.183356427134891,7.655642345686171,0.5924708484440366,1,White,Female,1
3.737046557539211,8.84854027907566,0.8310807659700474,2,White,Female,0
5.869324570689239,4.972208095414924,0.4859616874211336,2,White,Female,0
11.226202395936316,7.171374322806718,1.0,1,White,Male,1
7.6133741102950765,5.149150747880825,0.5207334682815876,3,White,Male,1
4.021929403496476,7.510767511348634,0.7438604674400872,3,White,Female,0
8.603641766491835,5.2093073552739515,0.8583718620776135,2,White,Male,1
3.775773880935346,6.183798321679559,0.5858719139599774,2,White,Female,0
0.0,5.008369210419541,0.8704937286865901,2,White,Female,0
1.975741067247788,8.302272483647315,0.4541632804399167,2,White,Female,0
0.0,8.71690223331333,0.990423539836512,2,Hispanic,Male,0
3.945459547876074,6.5307588600851725,0.7028298529931516,3,White,Female,0
5.055255137568655,7.076475989920056,0.580717718406224,1,Black,Male,0
10.029311936825849,4.102817170732912,0.6401636455145131,1,Black,Male,0
5.980782121292488,6.400646703986426,0.8617838538785438,1,Black,Male,0
4.342698413573407,6.8995907659165105,0.5831089416299123,1,White,Female,0
7.488216743550467,10.0,0.5501284621154444,1,White,Female,1
0.0,4.776065948451673,0.6556926804832524,3,White,Male,0
5.706843674325698,9.928354477504875,0.46460757744600634,2,Black,Male,0
7.312595581660901,8.993717546931617,1.0,1,White,Female,1
0.5642412626604756,7.561272808980273,0.5867210817570553,2,Hispanic,Female,0
8.431262129620787,10.0,0.8663233572360807,3,Hispanic,Female,1
6.015489222483242,7.744210945213726,0.7418940167295545,2,White,Male,1
3.754136258297596,7.778318391335858,0.5030931899036063,2,White,Male,0
6.898345598318855,6.89375869396491,0.6988090581574541,3,Black,Female,0
11.812078573413189,9.447137764837255,0.8568005558621495,2,White,Male,1
5.545598765175486,9.192938467621767,0.6623477329827386,2,White,Female,1
5.7446617589010085,5.748645425007576,0.9386225891702056,2,Hispanic,Female,0
3.6219173013792676,4.361505610802466,0.9043030785563727,2,White,Male,0
2.4504668916056245,6.594038725208685,0.8837829709316658,2,Hispanic,Male,0
7.491007449632737,5.399922871204707,0.6080686455454005,2,Black,Female,0
2.4317485222733985,6.87295085076929,0.4840315104437025,2,Hispanic,Male,0
5.214698711658177,9.474876269368279,0.5772824789274411,2,White,Male,1
3.56702765970465,6.08539668982642,0.739248188133344,1,White,Female,0
6.436939477239175,6.91435323737685,0.8091573427064711,1,White,Male,1
6.000986315860844,7.1160454696167905,0.26568571904791044,2,White,Female,1
8.112619832773698,8.696861764410569,0.6983773596776499,3,White,Male,1
3.4699508034357587,2.5062213320307896,0.7316178450646369,2,White,Female,0
4.190375194119886,5.786599410469407,0.6444911487368896,2,White,Male,0
2.063708852653078,7.4225673845589455,0.9582547678031758,2,White,Male,0
3.6671202197716655,9.400157912853722,0.7843560148501741,1,Hispanic,Female,0
6.131901479134557,6.01619510498759,0.9620383816161794,1,White,Female,0
7.270965849936056,3.246894587916252,0.6568078959299535,2,White,Male,1
2.2335040274671236,8.239422891932273,0.887495498501385,1,Black,Male,0
7.608817760316981,5.7292752223487415,1.0,1,Asian,Female,0
9.066913576414853,4.620666681819277,0.9623386898545322,3,White,Male,1
6.240304709671102,5.751309220573551,0.4815716813142533,1,White,Female,0
10.630387437674198,6.630949284688301,0.6492647844915238,2,White,Female,1
2.678632402689281,5.790510670923575,0.6309670589100407,2,Hispanic,Female,0
1.2660358900657487,2.5888678858018617,0.7978509070152655,2,Hispanic,Male,0
0.0,8.794132393774264,0.8372707110029066,2,Black,Male,0
9.488132934467549,9.549750082557445,0.5322214651948527,2,White,Female,1
6.963096969062173,8.30304398267901,0.7135677027833875,2,White,Male,1
4.833245987268635,4.724628659150367,0.29601453356877266,3,White,Male,0
5.839905878959461,6.597016932104964,0.988389001160378,3,Black,Male,0
1.6235328581048707,6.986957369541084,0.5975251518646613,1,Black,Male,0
12.337255938850479,8.197588779123821,0.7111727879688994,1,Asian,Male,1
5.387663545925682,8.336680977436162,0.6380700572023877,3,White,Male,1
5.328184383814679,5.531652402443008,0.929205515002683,2,White,Female,1
7.177299871696076,7.163991112827121,0.1324987117205242,2,White,Male,1
6.44302769521014,7.914560809230482,0.6966779315348182,2,Black,Male,0
5.671652072837394,9.911644644293533,0.6788362485004604,1,Hispanic,Male,1
2.628576633664064,8.409013079649446,0.6092727224816634,2,White,Female,0
6.414405071407987,8.578113374751037,1.0,2,White,Male,1
10.6460734894251,7.167653255858722,0.5225341082288457,2,White,Female,1
9.036260138464932,9.820918290407008,0.8543592354471322,2,White,Female,1
9.77955987991819,7.819525591918994,0.7712505577412166,3,Hispanic,Male,1
3.4663529707064447,5.277824179652859,0.9523038505071031,2,White,Male,0
2.0311855392242575,9.806739940250381,0.5665621830444989,1,Hispanic,Male,0
4.622639239701056,8.395806545078056,0.5534062201752481,2,White,Female,1
5.167174736866084,6.113911957743035,0.9192139814954796,3,Hispanic,Female,0
8.282574555412847,6.041014065201513,0.7850642616660221,3,White,Female,1
0.0,7.593151090281523,0.3910125306646482,2,Hispanic,Male,0
9.588650958381841,7.926369590535169,0.5921389971073459,1,White,Female,1
4.525976304263032,7.394584531262413,0.7772765307696121,3,White,Male,0
3.71935679015774,7.62261734688577,0.8675528443093178,2,White,Male,0
1.9636868742194977,10.0,0.564153869361409,1,White,Female,1
0.03542998440269152,9.143086304469772,0.11714880203661171,2,White,Female,0
7.469511751885744,7.381271182530049,0.8046446371474066,2,White,Male,1
5.219953901565212,8.882621161534967,0.4559358620112048,2,Asian,Male,0
1.1301173007768384,4.934952192944921,0.2965322403755177,2,White,Male,0
1.1147636838091515,7.795854099893618,0.13353481500317177,2,Hispanic,Male,0
3.9926459021296155,10.0,0.8627961720395482,3,Asian,Male,0
10.007064575868178,6.563908209215253,0.7257234900809932,3,White,Female,1
4.221225945909186,5.30473214276183,0.6548687238575497,3,Black,Female,0
0.49057114064568097,5.695822222813879,0.9778048725925523,3,White,Female,0
4.262770807742167,4.820733925315223,0.8274649366046145,1,White,Female,0
4.181829290756989,5.430476183744593,1.0,2,White,Female,0
0.0,6.258983802819942,0.42145290556660064,2,Hispanic,Female,0
4.837115400446564,4.1888659616427155,0.6930898752092073,3,White,Female,0
4.307196409373966,7.031236667899206,0.37665732501039706,2,White,Male,1
7.088619094440255,8.804554347573294,0.6541235336289065,3,White,Female,1
10.546868284836036,5.184487639706159,0.6502768292466645,2,Hispanic,Female,0
8.379695088643272,10.0,0.8253227274526141,3,White,Female,1
4.193333928335508,8.021584177055189,0.7091127762283796,1,Black,Female,0
1.680422273774989,9.061161171248115,0.8246814276559831,1,Black,Male,0
12.72007940974958,5.684330892295726,0.8406880266277788,3,Black,Female,1
5.177655302043465,8.709050454133232,1.0,1,Hispanic,Male,0
5.041787875738839,4.816132199209374,0.6369406689427751,3,Hispanic,Female,0
4.92762473866999,8.780495001673017,0.5117954598667241,1,White,Male,1
5.594254282303565,7.343678679587063,0.7492167230632817,2,White,Male,1
4.5669187642281726,8.106502439969567,0.5395439945720912,2,White,Male,1
3.2790139793592914,4.648810788750296,0.9963921536873072,2,White,Female,0
3.3594231762788236,5.20986031544679,0.6433563922109534,2,White,Male,0
4.9017401893520045,8.19445643650677,0.5868847264252018,2,White,Female,1
3.369725686598705,5.1033039915515985,0.6057368557697764,1,White,Male,0
2.861462651968507,7.926412584198246,0.8436834846943282,1,Asian,Female,0
5.319290683075691,4.2657243870795085,0.6684506033537029,2,White,Female,0
4.2350683477374345,8.696348425333337,0.5716666359739235,2,Hispanic,Male,0
9.511978965748066,4.534953370462982,1.0,3,White,Male,1
0.0,8.104599875359046,0.5287660318676499,2,Black,Female,0
8.274520555767385,8.251261867292001,0.7071132148065986,2,Hispanic,Female,1
8.738255577492886,5.60645636314085,0.830461230322046,2,White,Female,1
0.0,8.164053134169453,0.3737329779165853,1,White,Male,1
3.9719372177589536,7.520884526667112,0.7960521002811849,2,White,Male,1
3.8856774020126257,5.922316287614524,0.48897846490391006,3,White,Female,0
0.7774649158465365,4.982890631847583,0.8645565561668005,3,Hispanic,Male,0
2.666549937227374,3.074748616654842,0.5074697976162047,2,Hispanic,Male,0
1.6682724636025137,7.699300094599387,0.8385538063697721,2,White,Male,0
10.256811330270867,3.8703944572758897,0.9211666132589424,3,White,Female,1
7.807035179442384,7.1906883988826165,0.8722873051265609,2,White,Female,1
8.814665284982476,6.473103567835501,0.7502633296476204,1,White,Male,1
7.1650161921297055,8.35828555087639,0.65373981141406,1,Black,Male,0
1.6128446863483124,6.3959090010202715,0.5847160847330312,2,White,Male,0
3.426439201160679,6.341104427305817,0.9942069381634208,3,White,Male,0
6.468123683683754,8.463741408576592,0.5601009559664714,2,White,Male,1
1.3336165733241638,7.670116058168235,0.49258678528600075,1,White,Female,0
7.138995290517164,7.632311914365556,0.833073787006566,1,Black,Male,0
4.279023805525595,7.938535179617053,0.5407726393627008,3,White,Male,0
3.8755375773512073,3.9288557535857884,0.5099873005067745,3,Asian,Female,0
7.1328799046104745,8.513577359973963,0.41127914756604694,2,Hispanic,Male,0
6.33278993445812,8.224937588027204,0.6034180321078964,2,White,Female,1
3.91710150254276,4.966633742847005,0.6834569952207014,1,White,Male,0
8.477989410092745,6.511839052651597,0.7486183455321397,3,Hispanic,Male,1
1.756810017200308,6.921385424744738,0.8902612488598967,3,Hispanic,Female,0
6.847806820832791,6.731006431196534,0.8053795847331587,2,Hispanic,Female,0
6.779303773905151,7.66771993313707,0.661825556089364,3,White,Male,0
4.071360682058029,9.862733563662367,0.660360864724056,2,Asian,Female,0
5.978399066726354,9.163533455345657,0.8020314937830366,1,White,Female,1
1.2466592708440913,4.3755616131371875,0.9545140325857139,2,Black,Male,0
7.772081057620703,8.244139980612097,0.72526283989664,1,Hispanic,Male,1
4.445293590671033,9.65786663907082,0.6061738291579182,2,White,Female,1
3.4318309384428813,7.773617041378405,0.5014267997828908,2,Hispanic,Male,0
8.147027677510668,9.181960850371933,0.4109589471175548,2,White,Female,1
2.886968928371722,10.0,0.8332539344087047,2,Asian,Female,0
0.7746161109093208,9.047419092213962,0.8155957047279114,2,White,Female,0
0.3301124794282888,7.498617191283458,0.8154727050213323,1,Asian,Male,0
6.818029854036919,9.090176948169507,0.6742681107295888,2,White,Male,1
1.1587119425111507,7.2897756661937825,0.9813869491783501,2,Black,Female,0
10.264382545953094,7.047806086569911,0.6031763010830364,2,White,Male,1
0.0,6.297171528572535,0.8910538474414411,3,White,Male,0
10.089369104870116,10.0,0.6922514210020914,3,White,Male,1
5.633052401607856,5.363142668115997,0.5783298470641325,3,Black,Male,0
4.709860664388823,10.0,0.8185060614635522,2,White,Female,0
3.3652427395731506,7.999728247480743,0.7819272237367987,1,White,Male,1
6.197408343056212,4.201387650396117,0.7713945518533851,2,White,Female,0
4.887095892725455,7.735298585982843,0.7162556844112397,2,Asian,Male,0
8.309905646049565,2.799946984696752,0.6924213836566337,2,White,Female,0
5.342682945986119,8.251016033662072,1.0,1,White,Male,1
5.450905284385633,8.770462965977982,0.9368513290392345,3,White,Female,1
3.9091633633584326,5.815288088695893,0.8445653789971024,1,White,Female,1
4.8291631288367975,7.247095391911165,0.7223598316406776,3,White,Male,1
5.923405306676178,10.0,0.9014314401193337,3,White,Female,1
0.0,5.988506591476127,0.8035989552782903,2,Hispanic,Male,0
0.955443733682861,4.8821848258867995,0.7052409505548071,3,Black,Female,0
7.229792282068145,9.963326804925197,0.639287134946817,2,White,Female,1
5.512596314383826,10.0,0.6838165324674623,3,White,Female,1
4.448049990941962,7.007391343695694,0.0659148528243888,2,Black,Female,0
5.0553017991961795,9.022926070816712,0.7421201678595283,3,White,Male,1
6.042745116085014,9.682951831061763,0.602304783977928,2,Hispanic,Male,0
3.3807209590719154,5.5150315349232315,1.0,3,White,Male,0
2.665085823793062,6.029388329264263,0.7038688141623508,2,White,Male,0
5.587535765293045,9.46174902630947,0.4622073160930076,2,White,Female,1
2.064881667154904,10.0,0.6900239691743764,3,Hispanic,Male,0
6.224758267143415,8.12576172034871,0.49077578298749913,3,White,Female,1
0.0,5.240371292995891,0.7946814831424932,2,White,Male,0
8.08746691197693,10.0,0.7581894728678971,1,White,Male,1
6.417792447239129,5.9380582043760715,0.8915679262216535,2,Black,Female,0
5.768089202941627,6.329724437657097,0.5418236416610869,3,Hispanic,Male,0
7.948072951836542,7.684675668979243,0.7068016192456293,3,White,Female,1
9.99642333338773,10.0,0.4269956409146729,3,White,Male,1
8.04311019505439,8.707951953104448,0.8402989563849429,1,Hispanic,Female,1
0.0,7.829731000723821,0.8037742360880243,2,White,Male,0
1.1612690997928956,7.9265770602362124,0.7991610042055142,2,White,Male,0
3.1255442669129634,7.087029337286932,0.7003238062713881,3,White,Female,0
5.078273150632501,8.116279029037013,0.7829545781577582,1,Black,Female,0
6.552977061407369,1.940879844611394,1.0,3,White,Male,0
2.822768560539603,6.406785081860403,0.6429811485915972,2,Hispanic,Male,0
5.560300293431235,7.482643869833562,0.7277290367420168,1,White,Female,1
2.7338512029400324,4.697971832760986,0.482774740163718,2,White,Male,0
3.165446591024155,7.77264663562312,0.5263478076803335,2,Hispanic,Female,0
0.7800167094553334,6.591057558027757,0.7195626586186614,2,White,Female,0
2.230300261667287,10.0,0.9207867093403814,1,White,Male,1
0.9449461831509991,10.0,0.6487438351496855,1,Black,Male,0
2.072380241068002,6.068388861763674,0.6528166941375751,3,Hispanic,Female,0
8.160925389823518,6.698324576866609,0.618622951099125,1,Hispanic,Male,1
2.151803333504171,6.852104868783215,0.5930486658311354,2,Asian,Female,0
12.897146194512173,6.096681047680755,0.7589942911417643,2,Hispanic,Male,1
6.479953702642668,7.390049968056253,0.40054847096427104,2,White,Female,1
5.554508371084622,5.48343586222482,0.9561879153333455,3,White,Male,1
2.4249266594563594,4.738769330124947,0.5669155403741079,2,Hispanic,Female,0
7.100929638226974,8.245422447800538,0.8443806970876282,3,White,Male,1
3.273086521286678,8.259059168443622,0.44600028052122476,2,Black,Male,0
5.3660294439360845,5.391368480680015,0.8337680261092436,1,Black,Female,0
12.680253614806384,8.790710861525199,0.8343889215628995,1,White,Male,1
4.711820300826051,5.736844541669337,0.7768404144011792,2,Hispanic,Male,0
8.447819978857027,7.506330476075963,0.5011142956400415,2,White,Male,1
2.890470724622338,8.640688025224913,0.7499096379196154,3,White,Male,1
4.895034528509115,6.932774870592574,0.46338876305312215,2,Asian,Female,0
10.31240190690653,7.909481824282269,0.6494473489807628,2,White,Female,1
3.119098826636698,5.9671407122248565,0.9058826201910651,1,White,Male,1
10.437345673990787,6.607066833143806,0.8593403854141484,2,White,Female,1
7.123255806366426,6.588281138239319,0.7030365885080866,2,Hispanic,Female,0
3.312599672317197,5.506843306919523,0.5050386848154316,2,Hispanic,Female,0
6.897223217166562,6.646451673768436,0.8291175424348387,2,Hispanic,Male,0
7.91766334888019,3.9027634022725066,0.703876247539605,1,Black,Female,0
6.865429886651589,6.01769250571579,0.23593688035391525,2,White,Male,1
0.2893258403286305,6.430249013260658,0.8565259652633036,3,Hispanic,Male,0
2.818588472525394,6.48764049500924,0.6951534332260615,2,Hispanic,Male,0
4.257444093345486,6.517005108258442,0.9404902495966144,2,White,Male,1
4.776699712699861,6.876471600279742,0.480945896231439,3,White,Female,0
6.862016292652034,7.958883036172128,0.06465923736079981,2,Asian,Male,0
5.533103002799762,8.749034148265045,0.7558167716690369,2,Hispanic,Female,0
0.9939669238696958,5.700469546303466,0.7583127353363945,1,Hispanic,Male,0
6.14059355301789,4.5935982892217115,0.36186567447870954,2,Hispanic,Female,0
6.8317572358514695,4.915911175513794,0.5043000908266787,1,White,Female,0
6.67937134379312,6.025594157610145,1.0,3,Black,Female,0
8.242342176663865,6.296157364366982,0.6388778771692393,3,White,Female,1
7.501766463646712,5.460007867605086,0.8461917952752431,3,White,Female,0
6.37754023768531,4.407766671500211,0.5698680345263232,3,Black,Male,0
4.789502865624059,6.087758345051624,0.2819394202293686,2,White,Female,0
0.01711719945202539,7.362853240227943,0.6659483506408188,2,Black,Male,0
6.288854657397757,8.19005893167113,0.6468790879427789,3,White,Female,1
5.623063061489334,5.885153893783357,0.6200243522663257,3,White,Male,0
5.81473651158612,6.174004355713132,0.6770718328987214,2,White,Female,0
1.1697542725390715,5.146603382305378,0.7528536543291273,3,White,Female,0
1.7568303787752129,6.937121659250447,0.6699766097492387,2,White,Male,0
8.159458559998711,5.303142731618371,0.4471987664105272,2,White,Male,1
4.881334538430035,8.1462556264824,0.7972369583123877,2,Asian,Female,0
7.044502092117874,3.4282670161317776,0.3101256489355153,2,White,Male,1
5.084955128391384,6.280740655095075,0.2899285085431599,1,White,Male,1
5.089268418487236,7.6022146783834845,0.8478360989403135,2,White,Male,1
7.8148514179279935,7.367669032645009,0.8014040544270713,2,Black,Female,0
3.4518658153478783,10.0,0.6885209269851927,2,White,Female,1
5.28836233082295,7.699600049135815,0.4209102990489855,2,Hispanic,Female,0
